latitude,longitude,time,thetao,so,uo,vo,zos,mlotst,bottomT,siconc,sithick,usi,vsi
23.494699999999987,-50.92030000000002,2013-06-03 02:44:00,25.638691015058324,37.44551511190792,-0.10422877436030273,0.23758812719226935,0.08510025814201932,19.874557913488683,1.5917684779329109,,,0.0,0.0
23.494699999999987,-50.92030000000002,2013-06-03 05:44:00,25.64431706245247,37.444602974872495,-0.10496872979612618,0.23562443725189725,0.08559618457844227,20.04655341423625,1.591766645589714,,,0.0,0.0
23.494699999999987,-50.92030000000002,2013-06-03 08:44:00,25.649943109846614,37.44369083783706,-0.10570868523194962,0.23366074731152514,0.08609211101486522,20.218548914983813,1.5917648132465172,,,0.0,0.0
23.494699999999987,-50.83730000000002,2013-06-02 02:44:00,25.602322114010978,37.45494176513661,-0.0787230501068568,0.20091033127336777,0.09270446521016762,19.10496403738099,1.5823290764422528,,,0.0,0.0
23.494699999999987,-50.83730000000002,2013-06-02 05:44:00,25.61399206442697,37.45379299075602,-0.0788550404253222,0.19985137462667352,0.09254956199480419,19.276572898826572,1.5823290764422528,,,0.0,0.0
23.494699999999987,-50.83730000000002,2013-06-02 08:44:00,25.625662014842966,37.452644216375425,-0.0789870307437876,0.19879241797997926,0.09239465877944077,19.44818176027215,1.5823290764422528,,,0.0,0.0
23.494699999999987,-50.83730000000002,2013-06-02 11:44:00,25.637331965258962,37.45149544199484,-0.079119021062253,0.19773346133328504,0.09223975556407733,19.61979062171773,1.5823290764422528,,,0.0,0.0
23.494699999999987,-50.83730000000002,2013-06-02 14:44:00,25.641745455329502,37.45035889152774,-0.08001566837238427,0.1955540862520967,0.09260952024369776,19.825659667557577,1.5822493808229947,,,0.0,0.0
23.494699999999987,-50.83730000000002,2013-06-02 17:44:00,25.645450998049267,37.44922353363758,-0.08098691636462929,0.19326540205534798,0.09303047203502393,20.0348711704115,1.5821619100213702,,,0.0,0.0
23.494699999999987,-50.83730000000002,2013-06-02 20:44:00,25.649156540769035,37.448088175747415,-0.0819581643568743,0.19097671785859927,0.0934514238263501,20.24408267326542,1.5820744392197454,,,0.0,0.0
23.494699999999987,-50.83730000000002,2013-06-02 23:44:00,25.6528620834888,37.446952817857245,-0.08292941234911931,0.18868803366185052,0.09387237561767628,20.453294176119343,1.581986968418121,,,0.0,0.0
23.494699999999987,-50.83730000000002,2013-06-03 02:44:00,25.656567626208563,37.44581745996708,-0.08390066034136433,0.1863993494651018,0.09429332740900245,20.66250567897326,1.5818994976164962,,,0.0,0.0
23.494699999999987,-50.83730000000002,2013-06-03 05:44:00,25.66027316892833,37.44468210207692,-0.08487190833360934,0.1841106652683531,0.09471427920032863,20.871717181827183,1.5818120268148714,,,0.0,0.0
23.494699999999987,-50.83730000000002,2013-06-03 08:44:00,25.663978711648095,37.44354674418675,-0.08584315632585435,0.18182198107160435,0.0951352309916548,21.080928684681105,1.581724556013247,,,0.0,0.0
23.494699999999987,-50.75430000000002,2013-06-02 02:44:00,25.547621796635912,37.468771842988524,-0.06018321743087091,0.14844102917286486,0.09904785378107832,20.726377802187567,1.5816314372075921,,,0.0,0.0
23.494699999999987,-50.75430000000002,2013-06-02 05:44:00,25.55675630355592,37.46831523902485,-0.06062014452610293,0.14722255916235,0.09878429666320186,20.933073612506398,1.5815501309194897,,,0.0,0.0
23.494699999999987,-50.75430000000002,2013-06-02 08:44:00,25.565890810475935,37.46785863506117,-0.061057071621334946,0.14600408915183513,0.0985207395453254,21.13976942282523,1.5814688246313873,,,0.0,0.0
23.494699999999987,-50.75430000000002,2013-06-02 11:44:00,25.575025317395948,37.46740203109749,-0.06149399871656697,0.14478561914132027,0.09825718242744896,21.34646523314406,1.5813875183432848,,,0.0,0.0
23.494699999999987,-50.75430000000002,2013-06-02 14:44:00,25.57749499546021,37.46682368104503,-0.0627489324490299,0.14258700101947608,0.09854794612676367,21.60760176073698,1.581375986852779,,,0.0,0.0
23.494699999999987,-50.75430000000002,2013-06-02 17:44:00,25.57931444631903,37.466233453325366,-0.06408367170707635,0.14029275869164853,0.09889278990580434,21.874049577820053,1.5813712626596,,,0.0,0.0
23.494699999999987,-50.75430000000002,2013-06-02 20:44:00,25.58113389717785,37.465643225605696,-0.06541841096512278,0.137998516363821,0.09923763368484502,22.140497394903125,1.5813665384664206,,,0.0,0.0
23.494699999999987,-50.75430000000002,2013-06-02 23:44:00,25.58295334803667,37.46505299788603,-0.06675315022316923,0.13570427403599344,0.09958247746388571,22.4069452119862,1.5813618142732415,,,0.0,0.0
23.494699999999987,-50.75430000000002,2013-06-03 02:44:00,25.584772798895493,37.46446277016637,-0.06808788948121568,0.1334100317081659,0.09992732124292639,22.673393029069274,1.5813570900800622,,,0.0,0.0
23.494699999999987,-50.75430000000002,2013-06-03 05:44:00,25.586592249754315,37.46387254244671,-0.06942262873926211,0.13111578938033838,0.10027216502196706,22.939840846152347,1.5813523658868829,,,0.0,0.0
23.494699999999987,-50.75430000000002,2013-06-03 08:44:00,25.588411700613136,37.46328231472704,-0.07075736799730856,0.12882154705251084,0.10061700880100774,23.206288663235423,1.5813476416937038,,,0.0,0.0
23.494699999999987,-50.67130000000002,2013-06-02 02:44:00,25.459478950414894,37.48427150721344,-0.04850337975510016,0.1047643346969668,0.10279797629052823,21.250282935966748,1.6006747153541476,,,0.0,0.0
23.494699999999987,-50.67130000000002,2013-06-02 05:44:00,25.466392732358965,37.484416956525514,-0.049316581622802,0.1036965998046688,0.10245645809982412,21.478044228634587,1.6007509147397483,,,0.0,0.0
23.494699999999987,-50.67130000000002,2013-06-02 08:44:00,25.473306514303037,37.48456240583759,-0.05012978349050385,0.10262886491237079,0.10211493990912002,21.705805521302427,1.6008271141253492,,,0.0,0.0
23.494699999999987,-50.67130000000002,2013-06-02 11:44:00,25.480220296247108,37.484707855149665,-0.0509429853582057,0.10156113002007279,0.10177342171841591,21.93356681397027,1.6009033135109498,,,0.0,0.0
23.494699999999987,-50.67130000000002,2013-06-02 14:44:00,25.481847362155612,37.48501022313579,-0.05231867015254548,0.09958166987022965,0.10202084348563617,22.180822739038202,1.6009050763558295,,,0.0,0.0
23.494699999999987,-50.67130000000002,2013-06-02 17:44:00,25.48295865088992,37.485327900260835,-0.0537492313299719,0.09751326091477235,0.1023257228097271,22.429980579462246,1.6008995770991752,,,0.0,0.0
23.494699999999987,-50.67130000000002,2013-06-02 20:44:00,25.484069939624224,37.48564557738589,-0.05517979250739831,0.09544485195931504,0.10263060213381804,22.679138419886286,1.600894077842521,,,0.0,0.0
23.494699999999987,-50.67130000000002,2013-06-02 23:44:00,25.485181228358528,37.485963254510935,-0.05661035368482473,0.09337644300385774,0.10293548145790897,22.92829626031033,1.6008885785858666,,,0.0,0.0
23.494699999999987,-50.67130000000002,2013-06-03 02:44:00,25.48629251709283,37.48628093163598,-0.05804091486225114,0.09130803404840043,0.1032403607819999,23.17745410073437,1.6008830793292124,,,0.0,0.0
